"A2","00189427","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","23","D BLAUW",297,11.34,27.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00189452","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","23","ROOD",297,11.34,27.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0018945","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","23","ROSE",297,11.34,27.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0018945","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","23","ROSE",297,11.34,27.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00189428","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","24","D BLAUW",297,11.34,27.99,"21.00",2.00,"","","","","","","","","","","","",""
"A3","0018946","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","24","ROSE",297,11.34,27.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00189429","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","25","D BLAUW",297,11.34,29.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00189429","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","25","D BLAUW",297,11.34,29.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0018947","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","25","ROSE",297,11.34,27.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0018947","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","25","ROSE",297,11.34,27.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00189430","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","26","D BLAUW",297,11.34,27.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0018948","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","26","ROSE",297,11.34,27.99,"21.00",2.00,"","","","","","","","","","","","",""
"A2","00189456","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","27","ROOD",297,12.70,29.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0018949","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","27","ROSE",297,13.60,29.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00189410","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","28","ROSE",297,13.60,29.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00189410","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","28","ROSE",297,13.60,29.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00189433","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","29","D BLAUW",297,12.70,29.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00189411","BN Rainboot","Kaplaarsjes",9,7,1,0,"F/W15/16","29","ROSE",297,13.60,29.99,"21.00",1.00,"","","","","","","","","","","","",""
