00223120;900/5;99.95;79.96
0022408;TRLOMO2A/5;149.95;119.96
00224113;TRLOTO1B/5;149.95;119.96
0022471;21818/5;59.95;47.96
00225183;20090/5;42.95;34.36
00225184;20090/5;42.95;34.36
00225134;20090/5;44.95;35.96
00225243;Nelson/5;74.95;59.96
00225315;AX506/5;129.95;103.96
00225316;AX506/5;129.95;103.96
0022596;18.013.82/5;79.99;63.99
00226026;EST709/6;129.99;103.99
00226219;Liverpool/6;149.99;119.99
0022626;Liverpool/6;149.99;119.99
0022629;Liverpool/6;149.99;119.99
00226318;39840/6;159.99;127.99
00226320;39840/6;159.99;127.99
0022636;39840/6;159.99;127.99
0022637;39840/6;159.99;127.99
0022701;2V4912/6;324.99;259.99
0022733;2V5920/6;249.99;199.99
0022742;13684W-46/6;249.99;199.99
0022762;14709W-9/6;299.99;239.99
00227711;15505-14/6;199.99;159.99
0022803;001200937501/6;189.99;151.99
0022812;001200937506/6;199.99;159.99
0022813;001200937506/6;199.99;159.99
0022932;N65074E/6;169.99;135.99
0023062;S65107P/6;155.99;124.79
00230810;S65121T/6;184.99;147.99
00230811;S65121T/6;184.99;147.99
00230813;S65121T/6;184.99;147.99
00230814;S65121T/6;184.99;147.99
0023087;S65121T/6;184.99;147.99
00230815;S65121T/6;184.99;147.99
0023095;S65059P/6;209.99;167.99
00231721;H1464-154/6;119.99;95.99
0023177;H1464-154/6;109.99;87.99
00231818;Guns/6;199.99;159.99
00231821;Guns/6;199.99;159.99
0023194;Matrix/6;199.99;159.99
0023196;Matrix/6;199.99;159.99
0023197;Matrix/6;199.99;159.99
0023198;Matrix/6;199.99;159.99
0023221;2184005/6;149.99;119.99
0023224;2184005/6;149.99;119.99
0023226;2184005/6;149.99;119.99
0023227;2184005/6;149.99;119.99
00232313;2466002/6;199.99;159.99
0023241;2732001/6;199.99;159.99
0023242;2732001/6;199.99;159.99
0023255;2525003/6;149.99;119.99
0023291;Cali-2/6;229.99;183.99
0023293;Cali-2/6;229.99;183.99
0023294;Cali-2/6;229.99;183.99
0023295;Cali-2/6;229.99;183.99
0023296;Cali-2/6;229.99;183.99
0023301;Caluuomo/6;249.99;199.99
00233110;Ayumiuom/6;269.99;215.99
