"A4","00244321","1447/6","Kuitlaars Gestikt",9,1,2,0,"F/W15/16","38","ZWART",289,62.48,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0024463","2V5804/6","Enkelsneaker",8,3,0,0,"F/W15/16","37","ZWART",335,95.00,249.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0024491","636-D-FW/6","Sneaker Patchwork",8,3,0,0,"F/W15/16","35","TAUPE",285,72.00,189.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0024493","636-D-FW/6","Sneaker Patchwork",8,3,0,0,"F/W15/16","37","TAUPE",285,72.00,189.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0024497","636-D-FW/6","Sneaker Patchwork",8,3,0,0,"F/W15/16","41","TAUPE",285,72.00,189.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0024513","S010365/6","Moll Python Combi",8,9,0,0,"F/W15/16","36","D ZILVER",31,67.00,169.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0024514","S010365/6","Moll Python Combi",8,9,0,0,"F/W15/16","36 1/2","D ZILVER",31,67.00,169.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0024515","S010365/6","Moll Python Combi",8,9,0,0,"F/W15/16","37","D ZILVER",31,67.00,169.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0024515","S010365/6","Moll Python Combi",8,9,0,0,"F/W15/16","37","D ZILVER",31,67.00,169.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0024517","S010365/6","Moll Python Combi",8,9,0,0,"F/W15/16","38","D ZILVER",31,67.00,169.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0024518","S010365/6","Moll Python Combi",8,9,0,0,"F/W15/16","38 1/2","D ZILVER",31,67.00,169.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00245110","S010365/6","Moll Python Combi",8,9,0,0,"F/W15/16","39 1/2","D ZILVER",31,67.00,169.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00245111","S010365/6","Moll Python Combi",8,9,0,0,"F/W15/16","40","D ZILVER",31,67.00,169.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0024526","S011216/6","Molliere Python",8,9,0,0,"F/W15/16","37 1/2","BR/BRONS",31,71.00,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0024564","S010709/6","Molliere Comi",8,9,0,0,"F/W15/16","36 1/2","D ZILVER",31,69.00,169.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0024568","S010709/6","Molliere Comi",8,9,0,0,"F/W15/16","38 1/2","D ZILVER",31,69.00,169.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00245613","S010709/6","Molliere Comi",8,9,0,0,"F/W15/16","41","D ZILVER",31,69.00,169.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0024641","00023080/6","Moll Broque DZool",6,3,0,0,"F/W15/16","39","ZWART",31,76.00,189.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0024645","00023080/6","Moll Broque DZool",6,3,0,0,"F/W15/16","41","ZWART",31,76.00,189.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0024655","00023586/6","Enkellaars Nubuck",6,1,0,0,"F/W15/16","41","BRUIN",31,87.00,219.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00246511","00023586/6","Enkellaars Nubuck",6,1,0,0,"F/W15/16","44","BRUIN",31,87.00,219.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00246615","00023490/6","Molliere Slangneus",6,3,0,0,"F/W15/16","46","ZWART",31,76.00,189.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0024678","00023417/6","Enkell Elast Gesp",6,1,0,0,"F/W15/16","42 1/2","ZWART",31,84.00,219.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00246711","00023417/6","Enkell Elast Gesp",6,1,0,0,"F/W15/16","44","ZWART",31,84.00,219.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0024681","00023014/6","Moll Broque Nub",6,3,0,0,"F/W15/16","39","BRUIN",31,73.00,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0024683","00023014/6","Moll Broque Nub",6,3,0,0,"F/W15/16","40","BRUIN",31,73.00,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0024685","00023014/6","Moll Broque Nub",6,3,0,0,"F/W15/16","41","BRUIN",31,73.00,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00246810","00023014/6","Moll Broque Nub",6,3,0,0,"F/W15/16","43 1/2","BRUIN",31,73.00,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00246811","00023014/6","Moll Broque Nub",6,3,0,0,"F/W15/16","44","BRUIN",31,73.00,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00246813","00023014/6","Moll Broque Nub",6,3,0,0,"F/W15/16","45","BRUIN",31,73.00,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00246930","00023492/6","Moll Croco Gesp",6,3,0,0,"F/W15/16","45","BRUIN",31,77.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0024752","RunnerPony/6","Sneaker",8,3,0,0,"F/W15/16","36","ZW/ROOD",20,100.00,249.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0024757","RunnerPony/6","Sneaker",8,3,0,0,"F/W15/16","41","ZW/ROOD",20,100.00,249.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0024787","EF5W008-A/6","Enkellaars Luip",9,1,1,0,"F/W15/16","24","CAMEL/LUIP",185,41.65,99.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00247912","CY5W057-B/6","Enkellaars",9,2,3,0,"F/W15/16","29","BLAUW/COGN",185,41.65,99.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0024957","82053Cor/6","Instap 2x Gesp",6,7,0,0,"F/W15/16","45","GRIJS",7,0.00,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0024958","82053Cor/6","Instap 2x Gesp",6,7,0,0,"F/W15/16","46","GRIJS",7,0.00,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0024995","00011485/6","Instapper Stenen ",8,8,0,0,"F/W15/16","37","ZWART",31,70.00,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0024996","00011485/6","Instapper Stenen ",8,8,0,0,"F/W15/16","37 1/2","ZWART",31,70.00,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0024999","00011485/6","Instapper Stenen ",8,8,0,0,"F/W15/16","39","ZWART",31,70.00,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00249910","00011485/6","Instapper Stenen ",8,8,0,0,"F/W15/16","39 1/2","ZWART",31,70.00,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0025003","2111060.290/6","Flat",8,8,0,0,"F/W15/16","36","ZWART",124,89.40,229.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0025007","2111060.290/6","Flat",8,8,0,0,"F/W15/16","38","ZWART",124,89.40,229.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0025158","2145880.440/6","Pump 3/4H",8,2,0,0,"F/W15/16","38 1/2","ZWART",124,76.20,194.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025192","B55G5/6","Enkelsneaker",8,3,0,0,"F/W15/16","36","ZWART",88,74.00,189.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00253319","40367/6","Sneaker Veter/Rits",9,1,4,0,"F/W15/16","36","ZW/ZEBRA",100,88.50,209.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00253321","40367/6","Sneaker Veter/Rits",9,1,4,0,"F/W15/16","38","ZW/ZEBRA",100,88.50,209.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00253323","40367/6","Sneaker Veter/Rits",9,1,4,0,"F/W15/16","40","ZW/ZEBRA",100,88.50,209.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025382","B5427/6","Muts",7,14,0,0,"F/W15/16","M","FUCHSIA",88,25.00,64.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025401","B5431/6","Sjaal Strass",7,2,0,0,"F/W15/16","X","ZWART",88,38.00,99.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025413","B5429/6","Muts Strass",7,2,0,0,"F/W15/16","L","ZWART",88,34.00,89.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025432","B5432/6","Hschoen Strass",7,4,0,0,"F/W15/16","M","ZWART",88,34.00,89.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0025451","B5439/6","Sjaal Bont",7,5,0,0,"F/W15/16","X","ZWART",88,42.00,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0025464","B6596/6","Molliere Suede",6,3,0,0,"F/W15/16","42","ZWART",88,91.00,239.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0025473","B6580/6","Sneaker Metalic",6,2,0,0,"F/W15/16","41","GRIJS",88,100.00,259.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0025474","B6580/6","Sneaker Metalic",6,2,0,0,"F/W15/16","42","GRIJS",88,100.00,259.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025474","B6580/6","Sneaker Metalic",6,2,0,0,"F/W15/16","42","GRIJS",88,100.00,259.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025476","B6580/6","Sneaker Metalic",6,2,0,0,"F/W15/16","44","GRIJS",88,100.00,259.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025491","B6565/6","Sneaker",6,2,0,0,"F/W15/16","39","ZW/GOUD",88,57.00,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025492","B6565/6","Sneaker",6,2,0,0,"F/W15/16","40","ZW/GOUD",88,57.00,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025493","B6565/6","Sneaker",6,2,0,0,"F/W15/16","41","ZW/GOUD",88,57.00,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025495","B6565/6","Sneaker",6,2,0,0,"F/W15/16","43","ZW/GOUD",88,57.00,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0025495","B6565/6","Sneaker",6,2,0,0,"F/W15/16","43","ZW/GOUD",88,57.00,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0025514","MaryBomber/6","Bontjas",7,7,0,0,"F/W15/16","40","ZWART",50,160.00,399.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0025564","BX509/6","H Gymp Veter/Rits",9,2,1,0,"F/W15/16","21","BLAUW",159,54.00,139.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0025591","BKl07/6","Voetenzak Stippels",9,7,3,0,"F/W15/16","1 MND","BLAUW",159,78.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0025728","1974/6","Ascot Kids",9,2,13,0,"F/W15/16","30","CHESTNUT",188,24.98,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0025729","1974/6","Ascot Kids",9,2,13,0,"F/W15/16","31","CHESTNUT",188,24.98,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00257213","1974/6","Ascot Kids",9,2,13,0,"F/W15/16","35","CHESTNUT",188,24.98,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0025749","1005766","Dazzle",9,1,12,0,"","31","ZILVER",188,0.00,59.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00257811","6735/6","Sneaker",6,2,0,0,"F/W15/16","40","BORD/BLAUW",346,89.00,229.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0025783","6735/6","Sneaker",6,2,0,0,"F/W15/16","41","GRIJS/ZW",346,89.00,229.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025783","6735/6","Sneaker",6,2,0,0,"F/W15/16","41","GRIJS/ZW",346,89.00,229.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00257814","6735/6","Sneaker",6,2,0,0,"F/W15/16","43","BORD/BLAUW",346,89.00,229.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0025785","6735/6","Sneaker",6,2,0,0,"F/W15/16","43","GRIJS/ZW",346,89.00,229.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0025786","6735/6","Sneaker",6,2,0,0,"F/W15/16","44","GRIJS/ZW",346,89.00,229.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0025787","6735/6","Sneaker",6,2,0,0,"F/W15/16","45","GRIJS/ZW",346,89.00,229.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025788","6735/6","Sneaker",6,2,0,0,"F/W15/16","46","GRIJS/ZW",346,89.00,229.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025797","6733/6","Enkelsneaker",6,2,0,0,"F/W15/16","45","ZWART/BL",346,122.00,289.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0025821","OK853/6","Baby Fles",9,4,15,0,"F/W15/16","X","BLAUW",159,16.00,44.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0025822","OK853/6","Baby Fles",9,4,15,0,"F/W15/16","X","ROSE",159,16.00,44.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025865","S011356/6","Molliere",8,9,0,0,"F/W15/16","37","PLOMO",31,71.00,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025867","S011356/6","Molliere",8,9,0,0,"F/W15/16","38","PLOMO",31,71.00,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025869","S011356/6","Molliere",8,9,0,0,"F/W15/16","39","PLOMO",31,71.00,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00258610","S011356/6","Molliere",8,9,0,0,"F/W15/16","39 1/2","PLOMO",31,71.00,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0025896","LU29991/6","Sneaker",6,2,0,0,"F/W15/16","44","BLAUW/ZILV",15,110.00,279.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00259418","MKFW0068/6","Sneaker",9,2,1,0,"F/W15/16","35","ZWART",347,50.00,119.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0026024","JA24082G/6","Kaplaars ",8,1,0,0,"F/W15/16","38","ZWART",268,62.00,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0026025","JA24082G/6","Kaplaars ",8,1,0,0,"F/W15/16","39","ZWART",268,62.00,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0026026","JA24082G/6","Kaplaars ",8,1,0,0,"F/W15/16","40","ZWART",268,62.00,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0026048","Calata/6","Enkelsneaker",9,1,4,0,"F/W15/16","25","ZWART",189,35.60,94.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00260410","Calata/6","Enkelsneaker",9,1,4,0,"F/W15/16","27","ZWART",189,35.60,94.99,"21.00",2.00,"","","","","","","","","","","","",""
"A4","00260414","Calata/6","Enkelsneaker",9,1,4,0,"F/W15/16","31","ZWART",189,38.00,94.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0026149","Azaro/6","Knielaars Elastiek",9,1,3,0,"F/W15/16","26","ZWART",189,46.00,114.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026163","15116/6","Sjaal",7,2,0,0,"F/W15/16","ONE SIZE","BEIGE",348,40.00,99.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026203","0012009558/6","Molliere Lak",6,3,0,0,"F/W15/16","41","ZWART",29,210.00,499.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026204","0012009558/6","Molliere Lak",6,3,0,0,"F/W15/16","42","ZWART",29,210.00,499.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026205","0012009558/6","Molliere Lak",6,3,0,0,"F/W15/16","43","ZWART",29,210.00,499.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026331","Linda Fur/6","Tas Croco/ Bont ",7,2,0,0,"F/W15/16","ONE SIZE","ZWART",349,349.00,799.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0026405","23452277/6","Enkel Sneaker",8,3,0,0,"SS16","37","ZWART",17,84.00,219.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026408","23452277/6","Enkel Sneaker",8,3,0,0,"SS16","38 1/2","ZWART",17,84.00,219.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026409","23452277/6","Enkel Sneaker",8,3,0,0,"SS16","39","ZWART",17,84.00,219.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0026409","23452277/6","Enkel Sneaker",8,3,0,0,"SS16","39","ZWART",17,84.00,219.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0026435","23454435/6","Sneaker Mesh",8,3,0,0,"SS16","37","ZWART",17,65.00,169.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026436","23454435/6","Sneaker Mesh",8,3,0,0,"SS16","37 1/2","ZWART",17,65.00,169.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026438","23454435/6","Sneaker Mesh",8,3,0,0,"SS16","38 1/2","ZWART",17,65.00,169.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0026491","FLABL1LEA08/6","Pump Band 7/8H",8,2,0,0,"SS16","35","ZWART",24,68.00,174.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0026496","FLABL1LEA08/6","Pump Band 7/8H",8,2,0,0,"SS16","40","ZWART",24,68.00,174.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0026503","FLPLA1LEM08/6","Pump 7/8H",8,2,0,0,"SS16","37","WIT",24,62.00,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026504","FLPLA1LEM08/6","Pump 7/8H",8,2,0,0,"SS16","38","WIT",24,62.00,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026506","FLPLA1LEM08/6","Pump 7/8H",8,2,0,0,"SS16","40","WIT",24,62.00,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00265175","Nilos/6","Sandaal Suede",8,6,0,0,"SS16","40","ZALMROSE",316,0.00,84.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00265212","FL3SUPFAM12/6","Sneaker Glitter",8,3,0,0,"SS16","38","ZILVER",24,45.50,119.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00265215","FL3SUPFAM12/6","Sneaker Glitter",8,3,0,0,"SS16","41","ZILVER",24,45.50,119.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0026531","Kranto2/6","Handschoen",7,4,0,0,"F/W15/16","S","ZWART",13,29.60,79.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00265515","Aki/6","Sneaker",6,2,0,0,"F/W15/16","44","BLAUW/GR",67,66.60,169.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00266021","Telva/6","Enkellaars Perf",8,1,1,0,"SS16","37","COGNAC",40,59.20,159.99,"21.00",2.00,"","","","","","","","","","","","",""
"A4","00266037","Telva/6","Enkellaars Perf",8,1,1,0,"SS16","37","ZWART",40,59.20,159.99,"21.00",2.00,"","","","","","","","","","","","",""
"A4","00266038","Telva/6","Enkellaars Perf",8,1,1,0,"SS16","37 1/2","ZWART",40,59.20,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00266023","Telva/6","Enkellaars Perf",8,1,1,0,"SS16","38","COGNAC",40,59.20,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00266039","Telva/6","Enkellaars Perf",8,1,1,0,"SS16","38","ZWART",40,59.20,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00266024","Telva/6","Enkellaars Perf",8,1,1,0,"SS16","38 1/2","COGNAC",40,59.20,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00266025","Telva/6","Enkellaars Perf",8,1,1,0,"SS16","39","COGNAC",40,59.20,159.99,"21.00",2.00,"","","","","","","","","","","","",""
"A4","00266027","Telva/6","Enkellaars Perf",8,1,1,0,"SS16","40","COGNAC",40,59.20,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00266043","Telva/6","Enkellaars Perf",8,1,1,0,"SS16","40","ZWART",40,59.20,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00266029","Telva/6","Enkellaars Perf",8,1,1,0,"SS16","41","COGNAC",40,59.20,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00266045","Telva/6","Enkellaars Perf",8,1,1,0,"SS16","41","ZWART",40,59.20,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00266226","Tanipin/6","Pump O/H",8,2,0,0,"SS16","39 1/2","BLAUW",40,40.70,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00266258","Tanipin/6","Pump O/H",8,2,0,0,"SS16","39 1/2","WIT",40,40.70,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00266245","Tanipin/6","Pump O/H",8,2,0,0,"SS16","41","ROOD",40,40.70,109.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026636","Patrick/6","Pump",8,2,0,0,"SS16","37 1/2","GRIJS",40,37.00,99.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00266310","Patrick/6","Pump",8,2,0,0,"SS16","39 1/2","GRIJS",40,37.00,99.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0026664","Madeleine","Pump ",8,2,0,0,"","36 1/2","ZWART",351,56.60,144.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026665","Madeleine","Pump ",8,2,0,0,"","37","ZWART",351,56.60,144.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026668","Madeleine","Pump ",8,2,0,0,"","38 1/2","ZWART",351,56.60,144.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0026669","Madeleine","Pump ",8,2,0,0,"","39","ZWART",351,56.60,144.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00266611","Madeleine","Pump ",8,2,0,0,"","40","ZWART",351,56.60,144.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00266613","Madeleine","Pump ",8,2,0,0,"","41","ZWART",351,56.60,144.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00266615","Madeleine","Pump ",8,2,0,0,"","42","ZWART",351,56.60,144.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00266615","Madeleine","Pump ",8,2,0,0,"","42","ZWART",351,56.60,144.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00266719","Dalara/6","Pump 7/8H",8,2,0,0,"SS16","36","FUCHSIA",351,63.50,159.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026694","Adelheid/6","Pump Lak",8,2,0,0,"SS16","36 1/2","ROOM",351,91.20,229.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00267011","Lydia/6","Flat Strass",8,8,0,0,"SS16","40","BEIGE",351,65.20,164.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0026714","Lumba/6","Flat Metallic",8,8,0,0,"SS16","36 1/2","ZILVER",351,59.90,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0026715","Lumba/6","Flat Metallic",8,8,0,0,"SS16","37","ZILVER",351,59.90,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0026716","Lumba/6","Flat Metallic",8,8,0,0,"SS16","37 1/2","ZILVER",351,59.90,149.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0026728","1009254K/6","Classic Short Deco",9,7,3,0,"F/W15/16","30","COGNAC",188,58.31,139.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","00267420","3296K/6","Riverton",9,7,3,0,"F/W15/16","28","ZWART",188,54.15,129.99,"21.00",1.00,"","","","","","","","","","","","",""
"A3","0026768","1008814/6","Classic Mini Deco",9,7,2,0,"F/W15/16","30","ZWART",188,54.15,129.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026802","ROPE/6","Sandaal Glitter",8,6,0,0,"SS16","36","ZWART/BL",38,86.00,214.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00268010","ROPE/6","Sandaal Glitter",8,6,0,0,"SS16","36","ZWART/BR",38,86.00,214.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0026803","ROPE/6","Sandaal Glitter",8,6,0,0,"SS16","37","ZWART/BL",38,86.00,214.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026803","ROPE/6","Sandaal Glitter",8,6,0,0,"SS16","37","ZWART/BL",38,86.00,214.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00268011","ROPE/6","Sandaal Glitter",8,6,0,0,"SS16","37","ZWART/BR",38,86.00,214.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00268011","ROPE/6","Sandaal Glitter",8,6,0,0,"SS16","37","ZWART/BR",38,86.00,214.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00268012","ROPE/6","Sandaal Glitter",8,6,0,0,"SS16","38","ZWART/BR",38,86.00,214.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026827","12010007/6","Sneaker",8,3,0,0,"SS16","41","GROEN",321,75.00,189.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00268223","12010007/6","Sneaker",8,3,0,0,"SS16","41","ROSE",321,75.00,189.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0026823","12010007/6","Sneaker",8,3,0,0,"SS16","37","GROEN",321,75.00,189.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026824","12010007/6","Sneaker",8,3,0,0,"SS16","38","GROEN",321,75.00,189.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026855","12010032/6","Sneaker",6,2,0,0,"SS16","43","ROOD",321,72.00,179.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026865","1201011901/6","Sneaker Mesh",6,2,0,0,"SS16","43","BLAUW",321,75.00,189.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","0026865","1201011901/6","Sneaker Mesh",6,2,0,0,"SS16","43","BLAUW",321,75.00,189.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026868","1201011901/6","Sneaker Mesh",6,2,0,0,"SS16","46","BLAUW",321,75.00,189.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00269011","326Z70BK/6","Sandaal",8,6,0,0,"SS16","37","ZILVER",107,68.00,174.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00269110","203Z04BK/6","Sandaal",8,6,0,0,"SS16","36","BEIGE",107,79.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","00269113","203Z04BK/6","Sandaal",8,6,0,0,"SS16","39","BEIGE",107,79.00,199.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0026964","386Z10BK/6","Sandaal",8,6,0,0,"SS16","38","ZWART/BL",107,72.00,189.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0027003","3118220/6","Sneaker",8,3,0,0,"SS16","36","TAUPE",124,98.20,244.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","0027012","3182520/6","Enkellaars",8,1,1,0,"SS16","35 1/2","BEIGE",124,102.60,259.99,"21.00",1.00,"","","","","","","","","","","","",""
"A2","00270221","3113800/6","Instapper Kwast",8,8,0,0,"SS16","37","BEIGE",124,98.20,244.99,"21.00",1.00,"","","","","","","","","","","","",""
"A1","00270222","3113800/6","Instapper Kwast",8,8,0,0,"SS16","37 1/2","BEIGE",124,98.20,244.99,"21.00",1.00,"","","","","","","","","","","","",""
"A4","0027026","3113800/6","Instapper Kwast",8,8,0,0,"SS16","37 1/2","ZWART",124,98.20,244.99,"21.00",1.00,"","","","","","","","","","","","",""
