0542378;Elvy/6;59.99;47.99
0542883;M42465/6;224.99;179.99
0542887;M42465/6;224.99;179.99
05429111;SF1508S156/6;139.99;111.99
05429112;SF1508S156/6;139.99;111.99
0542915;SF1508S156/6;139.99;111.99
05429113;SF1508S156/6;139.99;111.99
0542916;SF1508S156/6;139.99;111.99
0542917;SF1508S156/6;139.99;111.99
0542923;SF1508S147/6;134.99;107.99
0542924;SF1508S147/6;134.99;107.99
0542925;SF1508S147/6;134.99;107.99
0542927;SF1508S147/6;134.99;107.99
0542932;SF1517S328/6;174.99;139.99
0542936;SF1517S328/6;174.99;139.99
0542943;SF15085S141/6;134.99;107.99
0542944;SF15085S141/6;134.99;107.99
0542945;SF15085S141/6;134.99;107.99
0542946;SF15085S141/6;134.99;107.99
0542952;SF1509S168/6;139.99;111.99
0542953;SF1509S168/6;139.99;111.99
0542955;SF1509S168/6;139.99;111.99
0542956;SF1509S168/6;139.99;111.99
0542962;SF1520S384/6;164.99;131.99
0542963;SF1520S384/6;164.99;131.99
0542964;SF1520S384/6;164.99;131.99
0542965;SF1520S384/6;164.99;131.99
0542966;SF1520S384/6;164.99;131.99
0542967;SF1520S384/6;164.99;131.99
0542974;SF1520S389/6;189.99;151.99
0542975;SF1520S389/6;189.99;151.99
0542976;SF1520S389/6;189.99;151.99
0542977;SF1520S389/6;189.99;151.99
0542983;km07/6;169.99;135.99
0542984;km07/6;169.99;135.99
0542985;km07/6;169.99;135.99
0542986;km07/6;169.99;135.99
0542988;km07/6;169.99;135.99
05430115;GM06/6;189.99;151.99
0543016;GM06/6;189.99;151.99
0543017;GM06/6;189.99;151.99
0543023;KL57/6;159.99;127.99
0543024;KL57/6;159.99;127.99
0543025;KL57/6;159.99;127.99
0543026;KL57/6;159.99;127.99
05430214;KL57/6;159.99;127.99
0543032;KM01/6;149.99;119.99
0543034;KM01/6;149.99;119.99
05430314;KM01/6;149.99;119.99
05430012;CW96/6;179.99;143.99
0543006;CW96/6;179.99;143.99
05430015;CW96/6;179.99;143.99
0543042;1009279/6;229.99;183.99
0543046;1009279/6;229.99;183.99
05430841;5775/6;109.99;87.99
05430843;5775/6;109.99;87.99
0543064;1009214/6;159.99;127.99
0543065;1009214/6;159.99;127.99
0543067;1009214/6;159.99;127.99
0543071;WCY078/6;179.99;143.99
0543136;6209/6;259.99;207.99
0543146;4164/6;239.99;191.99
0543148;4164/6;239.99;191.99
0543151;Grace/6;219.99;175.99
0543152;Grace/6;219.99;175.99
0543156;Grace/6;219.99;175.99
0543171;8031/6;139.99;111.99
0543181;8072/6;329.99;263.99
05431913;9156/6;239.99;191.99
0025491;B6565/6;149.99;119.99
0025492;B6565/6;149.99;119.99
0025493;B6565/6;149.99;119.99
0025494;B6565/6;149.99;119.99
0025495;B6565/6;149.99;119.99
0025497;B6565/6;149.99;119.99
0025503;Forli/6;379.99;303.99
0025515;MaryBomber/6;399.99;319.99
0025772;6229/6;259.99;207.99
0025776;6229/6;259.99;207.99
0543207;1290/6;149.99;119.99
0543212;1070/6;159.99;127.99
0543213;1070/6;159.99;127.99
0543217;1070/6;159.99;127.99
0543218;1070/6;159.99;127.99
05432210;1209/6;159.99;127.99
0543222;1209/6;159.99;127.99
05432212;1209/6;159.99;127.99
05432213;1209/6;159.99;127.99
05432215;1209/6;159.99;127.99
05432216;1209/6;159.99;127.99
0543231;15-D/6;199.99;159.99
0543232;15-D/6;199.99;159.99
0543233;15-D/6;199.99;159.99
0543234;15-D/6;199.99;159.99
0543237;15-D/6;199.99;159.99
0543253;1007984/6;179.99;143.99
0543254;1007984/6;179.99;143.99
0543255;1007984/6;179.99;143.99
0543256;1007984/6;179.99;143.99
0025781;6735/6;229.99;183.99
00257811;6735/6;229.99;183.99
0025782;6735/6;229.99;183.99
0025783;6735/6;229.99;183.99
00257814;6735/6;229.99;183.99
0025785;6735/6;229.99;183.99
00257815;6735/6;229.99;183.99
0025786;6735/6;229.99;183.99
00257816;6735/6;229.99;183.99
0025787;6735/6;229.99;183.99
00257817;6735/6;229.99;183.99
0025788;6735/6;229.99;183.99
0025793;6733/6;289.99;231.99
0025794;6733/6;289.99;231.99
0025795;6733/6;289.99;231.99
0025796;6733/6;289.99;231.99
0025797;6733/6;289.99;231.99
0025798;6733/6;289.99;231.99
0024162;JA2114B/6;299.99;239.99
0543282;5125/6;119.99;95.99
0543283;5125/6;119.99;95.99
0543293;1004806/6;119.99;95.99
0543296;1004806/6;119.99;95.99
0543297;1004806/6;119.99;95.99
0543311;4814M/6;279.99;223.99
0543313;4814M/6;279.99;223.99
0543314;4814M/6;279.99;223.99
0543315;4814M/6;279.99;223.99
0543316;4814M/6;279.99;223.99
05433122;4814M/6;279.99;223.99
0543317;4814M/6;279.99;223.99
05433123;4814M/6;279.99;223.99
0543318;4814M/6;279.99;223.99
05433124;4814M/6;279.99;223.99
0543319;4814M/6;279.99;223.99
05433125;4814M/6;279.99;223.99
05433126;4814M/6;279.99;223.99
05433111;4814M/6;279.99;223.99
05433113;4814M/6;279.99;223.99
0543341;2923PA/6;379.99;303.99
0543344;2923PA/6;379.99;303.99
0543347;2923PA/6;379.99;303.99
05433410;2923PA/6;379.99;303.99
0543353;4826/6;279.99;223.99
0543354;4826/6;279.99;223.99
0543355;4826/6;279.99;223.99
0543328;4007M/6;169.99;135.99
0543329;4007M/6;169.99;135.99
05433210;4007M/6;169.99;135.99
05433211;4007M/6;169.99;135.99
05433213;4007M/6;169.99;135.99
0025865;S011356/6;179.99;143.99
0025867;S011356/6;179.99;143.99
0025869;S011356/6;179.99;143.99
00258610;S011356/6;179.99;143.99
0025884;LU29946/6;289.99;231.99
0025887;LU29946/6;289.99;231.99
0025893;LU29991/6;279.99;223.99
0025894;LU29991/6;279.99;223.99
0025895;LU29991/6;279.99;223.99
0025896;LU29991/6;279.99;223.99
0025904;LU30021/6;299.99;239.99
0025905;LU30021/6;299.99;239.99
0025906;LU30021/6;299.99;239.99
0025907;LU30021/6;299.99;239.99
0025912;LU30281F/6;289.99;231.99
0025916;LU30281F/6;289.99;231.99
0543403;060/6;69.99;55.99
0543413;AW7057/6;39.99;31.99
0543412;AW7057/6;39.99;31.99
05420242;5825/6;189.99;151.99
05420210;5825/6;189.99;151.99
05420229;5825/6;189.99;151.99
05420213;5825/6;189.99;151.99
05420254;5825/6;189.99;151.99
05420214;5825/6;189.99;151.99
05420239;5825/6;189.99;151.99
05420231;5825/6;189.99;151.99
0543541;SG6171060/6;149.99;119.99
